unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
HOBBIES_1_043_CA_3,56.09074378013611,21.936943292617798,13,0.32741706406892235,0.8371752803005389,1.1645923443694612,61.01373572907115,16.147976033849655,13,0.24101456766939786,0.9106527720756888,1.1516673397450867,ets
HOBBIES_1_055_CA_3,14.803095936775208,-3.7160650491714478,13,-0.1486426019668579,0.5921238374710083,0.7407664394378661,15.0332214579227,0.4437610506804732,13,0.01775044202721893,0.601328858316908,0.619079300344127,ets
HOBBIES_1_228_CA_3,24.816506385803223,-22.203781843185425,13,-3.700630307197571,4.13608439763387,7.836714704831441,29.502758723224936,-29.480644369700148,13,-4.913440728283358,4.917126453870822,9.83056718215418,moe
HOBBIES_1_254_CA_3,85.20892667770386,-22.763747692108154,13,-0.1979456321052883,0.7409471885017727,0.9388928206070609,107.06767547400338,-63.05805831696671,13,-0.548330941886667,0.9310232649913337,1.4793542068780008,moe
HOUSEHOLD_1_038_CA_3,20.646530270576477,-5.696128487586975,13,-0.25891493125395343,0.9384786486625671,1.1973935799165205,16.044677835227567,-5.9511395823829805,13,-0.2705063446537718,0.7293035379648894,0.9998098826186612,ets
HOUSEHOLD_1_109_CA_3,19.4208025932312,-7.583152770996094,13,-0.25277175903320315,0.64736008644104,0.9001318454742432,15.878819273675203,-4.903893358329872,13,-0.16346311194432905,0.5292939757891735,0.6927570877335025,ets
HOUSEHOLD_1_153_CA_3,17.689891815185547,4.299788475036621,13,0.15356387410845077,0.6317818505423409,0.7853457246507917,12.421169400365223,1.6953432850205237,13,0.0605479744650187,0.4436131928701865,0.5041611673352052,ets
HOUSEHOLD_1_226_CA_3,8.814825136214495,4.978207748383284,13,0.7111725354833263,1.2592607337449278,1.970433269228254,7.825780816511299,5.11355048560967,13,0.7305072122299529,1.1179686880730428,1.8484759003029958,ets
HOUSEHOLD_1_236_CA_3,26.45816421508789,1.16609525680542,13,0.017148459658903235,0.3890906502218807,0.40623910988078393,27.045164704105584,-2.270545966702527,13,-0.03339038186327246,0.39772301035449387,0.43111339221776634,moe
HOUSEHOLD_1_282_CA_3,20.510698437690735,-3.6084500551223755,13,-0.15035208563009897,0.8546124349037806,1.0049645205338795,18.2253571690308,-7.450696065173721,13,-0.3104456693822384,0.75938988204295,1.0698355514251885,moe
HOUSEHOLD_1_285_CA_3,22.29479706287384,-5.143970847129822,13,-0.20575883388519287,0.8917918825149536,1.0975507164001463,19.275864878657426,-8.326225040257025,13,-0.333049001610281,0.771034595146297,1.104083596756578,moe
HOUSEHOLD_1_287_CA_3,19.52755916118622,-3.9392338991165157,13,-0.10942316386434765,0.5424321989218394,0.651855362786187,18.067320825586066,10.5309317276154,13,0.29252588132265,0.5018700229329462,0.7943959042555963,moe
HOUSEHOLD_1_347_CA_3,33.921842098236084,-29.00835371017456,13,-1.1157059119297907,1.3046862345475416,2.420392146477332,25.715882331099337,-11.336547154184805,13,-0.4360210443917233,0.9890723973499745,1.4250934417416978,ets
HOUSEHOLD_1_440_CA_3,27.67686176300049,15.95885181427002,13,0.3069009964282696,0.5322473415961633,0.8391483380244329,16.412700625792215,3.7220799961458284,13,0.07157846146434285,0.3156288581883118,0.38720731965265465,ets
HOUSEHOLD_1_455_CA_3,20.64458739757538,-4.650488257408142,13,-0.14092388658812552,0.6255935575022842,0.7665174440904097,17.061699303625435,-6.428552834560506,13,-0.19480463135031836,0.5170211910189526,0.7118258223692709,ets
HOUSEHOLD_1_494_CA_3,81.2783145904541,-17.472852706909183,13,-0.1275390708533517,0.5932723692733876,0.7208114401267393,101.67523460824785,-75.99256312433181,13,-0.5546902417834438,0.7421549971404953,1.296845238923939,moe
HOUSEHOLD_1_516_CA_3,23.799689531326294,9.712917566299438,13,0.18326259559055544,0.449050745874081,0.6323133414646365,23.128292463652663,-1.666277934632725,13,-0.031439206313825,0.43638287667269177,0.4678220829865168,ets
HOUSEHOLD_2_312_CA_3,17.245537042617798,2.894458293914795,13,0.13783134732927596,0.8212160496484666,0.9590473969777426,11.084408357075866,-0.1533651772083966,13,-0.007303103676590314,0.527828969384565,0.5351320730611553,ets
HOUSEHOLD_2_350_CA_3,22.527109265327454,-10.916763663291931,13,-0.606486870182885,1.2515060702959697,1.8579929404788547,19.687898854320068,-12.424008160404243,13,-0.6902226755780135,1.093772158573337,1.7839948341513505,ets
HOUSEHOLD_2_483_CA_3,26.424426078796387,18.600663900375366,13,0.41334808667500816,0.5872094684176975,1.0005575550927057,26.80149897728854,12.72924477706918,13,0.2828721061570929,0.5955888661619675,0.8784609723190604,ets
