unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
FOODS_1_108_CA_3,24.84695565700531,-11.723480105400085,13,-0.9018061619538528,1.9113042813081007,2.8131104432619534,25.80747563333836,-15.099798780271012,13,-1.1615229830977702,1.98519043333372,3.1467134164314903,moe
FOODS_2_019_CA_3,38.52282905578613,-23.493037223815918,13,-0.27317485143972,0.4479398727416992,0.7211147241814192,26.558818425941805,4.951115593984289,13,0.05757111155795685,0.3088234700690908,0.36639458162704763,ets
FOODS_2_197_CA_3,47.10509157180786,5.528228282928467,13,0.04980385840476096,0.42437019434061135,0.47417405274537233,61.67388260574802,-49.37396890381108,13,-0.44481053066496473,0.5556205640157479,1.0004310946807127,moe
FOODS_2_285_CA_3,23.453299045562744,5.132339000701904,13,0.13871186488383525,0.6338729471773714,0.7725848120612067,25.282674774320952,-12.897504517916191,13,-0.3485812031869241,0.6833155344411068,1.0318967376280308,moe
FOODS_2_315_CA_3,31.65782880783081,-5.03423547744751,13,-0.07990849964202397,0.5025052191719176,0.5824137188139415,31.710371409158423,-4.877366144641512,13,-0.07741851023240495,0.5033392287168004,0.5807577389492053,ets
FOODS_3_026_CA_3,18.9437096118927,-0.7667167186737063,13,-0.04035351150914244,0.9970373479943526,1.037390859503495,18.977183587463074,1.4950467034888524,13,0.07868666860467644,0.998799136182267,1.0774858047869436,moe
FOODS_3_076_CA_3,30.25240707397461,-4.755982875823975,13,-0.06515045035375308,0.41441653525992617,0.4795669856136793,32.37184763503795,-3.579054539158924,13,-0.049028144372040054,0.4434499676032596,0.49247811197529967,moe
FOODS_3_133_CA_3,57.775136947631836,-15.415597915649416,13,-0.17719078063964847,0.6640820338808257,0.8412728145204741,50.361845198482,14.769306443956726,13,0.16976214303398535,0.5788717838905977,0.748633926924583,ets
FOODS_3_135_CA_3,48.17051124572754,26.193262100219727,13,0.13363909234805982,0.24576791451901805,0.37940700686707785,46.18768574266234,24.612070598247755,13,0.12557178876657019,0.23565145787072622,0.36122324663729644,ets
FOODS_3_144_CA_3,28.934048891067505,-0.31049084663391113,13,-0.005353290459205364,0.49886291191495696,0.5042162023741623,26.201291409521122,1.4718620654951766,13,0.025376932163709943,0.4517464036124331,0.4771233357761431,ets
FOODS_3_265_CA_3,28.985265731811523,11.559496402740479,13,0.21406474819889776,0.536764180218732,0.7508289284176297,27.317317640029426,6.218970486739217,13,0.1151661201248003,0.5058762525931375,0.6210423727179378,ets
FOODS_3_310_CA_3,20.888910055160522,-3.204259157180786,13,-0.1393156155295994,0.9082134806591532,1.0475290961887527,17.985165767405,-2.599433910509471,13,-0.11301886567432481,0.7819637290176087,0.8949825946919335,ets
