unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
FOODS_3_570_CA_3,42.86094379425049,30.6387357711792,13,0.2641270325101655,0.36949089477802144,0.633617927288187,30.38465768690904,9.935479197950453,13,0.08565068274095218,0.2619367041974917,0.3475873869384439,ets
FOODS_3_578_CA_3,57.04750096797943,54.75107991695404,13,0.6517985704399291,0.6791369162854695,1.3309354867253984,39.837449711685636,7.527296319089703,13,0.0896106704653536,0.4742553537105433,0.5638660241758969,ets
FOODS_3_583_CA_3,29.61959171295166,11.33943223953247,13,0.20248986142022268,0.5289212805884225,0.7314111420086451,30.474644373254637,1.3017090536504958,13,0.02324480452947314,0.5441900780938328,0.567434882623306,ets
FOODS_3_586_CA_3,115.13671112060547,61.7507553100586,13,0.06899525732967442,0.12864436996715695,0.19763962729683138,120.85405186041876,75.46291477362497,13,0.0843161058923184,0.13503246017923884,0.21934856607155723,moe
FOODS_3_587_CA_3,76.41497421264648,-19.40301513671875,13,-0.05404739592400766,0.21285508137227432,0.26690247729628197,88.96459682658005,-79.58401754756896,13,-0.22168250013250407,0.2478122474277996,0.4694947475603036,moe
FOODS_3_594_CA_3,7.97758936882019,-7.638278484344482,13,,,,3.1746372140642265,-3.1746372140642265,13,,,,tie
FOODS_3_628_CA_3,31.636985778808594,-4.700078010559082,13,-0.08703848167702004,0.585870107014974,0.672908588691994,30.640643907708405,-10.645557994030462,13,-0.19713996285241595,0.5674193316242298,0.7645592944766457,moe
FOODS_3_648_CA_3,17.939608454704285,2.340753436088562,13,0.09002897831109855,0.6899849405655494,0.780013918876648,18.706945160126622,0.5602218918872761,13,0.021546995841818312,0.7194978907741009,0.7410448866159192,ets
FOODS_3_661_CA_3,31.070923328399658,1.620513439178466,13,0.01705803620187859,0.3270623508252596,0.34412038702713815,28.878635530027836,5.189887111971595,13,0.054630390652332585,0.30398563715818777,0.3586160278105204,moe
FOODS_3_694_CA_3,46.679887771606445,-9.482313156127935,13,-0.04472789224588648,0.22018814986606813,0.26491604211195463,51.47450103569357,-23.464629796546735,13,-0.11068221602144686,0.2428042501683659,0.3534864661898128,moe
FOODS_3_805_CA_3,16.876375257968903,-3.1803018450736995,13,-0.19876886531710622,1.0547734536230564,1.2535423189401627,15.191456523678742,-3.354302567050345,13,-0.20964391044064656,0.9494660327299214,1.1591099431705678,ets
FOODS_3_809_CA_3,26.425784826278687,-7.860156774520874,13,-0.2456298992037773,0.825805775821209,1.0714356750249863,24.577557126606933,-14.24983146583326,13,-0.4453072333072894,0.7680486602064667,1.213355893513756,moe
