unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
FOODS_1_108_CA_3,30.064905881881714,-16.994901180267334,13,-1.307300090789795,2.3126850678370547,3.6199851586268497,25.80747563333836,-15.099798780271012,13,-1.1615229830977702,1.98519043333372,3.1467134164314903,ets
FOODS_2_019_CA_3,36.21706485748291,-32.361084938049316,13,-0.37629168532615487,0.4211286611335222,0.7974203464596771,26.558818425941805,4.951115593984289,13,0.05757111155795685,0.3088234700690908,0.36639458162704763,ets
FOODS_2_197_CA_3,58.457687854766846,-16.569387912750248,13,-0.14927376497973197,0.5266458365294311,0.6759196015091631,61.67388260574802,-49.37396890381108,13,-0.44481053066496473,0.5556205640157479,1.0004310946807127,moe
FOODS_2_285_CA_3,21.371646523475647,0.8735548257827765,13,0.023609589886020986,0.5776120682020445,0.6012216580880655,25.282674774320952,-12.897504517916191,13,-0.3485812031869241,0.6833155344411068,1.0318967376280308,moe
FOODS_2_315_CA_3,31.755901336669922,1.3628740310668945,13,0.021632921128045945,0.5040619259788877,0.5256948471069336,31.710371409158423,-4.877366144641512,13,-0.07741851023240495,0.5033392287168004,0.5807577389492053,moe
FOODS_3_026_CA_3,17.792326271533966,1.3578085303306582,13,0.07146360685950832,0.9364382248175772,1.0079018316770856,18.977183587463074,1.4950467034888524,13,0.07868666860467644,0.998799136182267,1.0774858047869436,moe
FOODS_3_076_CA_3,38.09591102600098,-20.315555572509766,13,-0.27829528181520224,0.5218617948767257,0.8001570766919279,32.37184763503795,-3.579054539158924,13,-0.049028144372040054,0.4434499676032596,0.49247811197529967,ets
FOODS_3_133_CA_3,54.44956588745117,14.595163345336914,13,0.16776049822226338,0.6258570791661054,0.7936175773883688,50.361845198482,14.769306443956726,13,0.16976214303398535,0.5788717838905977,0.748633926924583,ets
FOODS_3_135_CA_3,51.62221336364746,37.927127838134766,13,0.1935057542761978,0.2633786396104462,0.45688439388664404,46.18768574266234,24.612070598247755,13,0.12557178876657019,0.23565145787072622,0.36122324663729644,ets
FOODS_3_144_CA_3,27.900220155715942,1.5599424839019775,13,0.026895560067275476,0.48103827854682657,0.507933838614102,26.201291409521122,1.4718620654951766,13,0.025376932163709943,0.4517464036124331,0.4771233357761431,ets
FOODS_3_265_CA_3,29.821163654327393,10.897264003753662,13,0.20180118525469745,0.5522437713764332,0.7540449566311307,27.317317640029426,6.218970486739217,13,0.1151661201248003,0.5058762525931375,0.6210423727179378,ets
FOODS_3_310_CA_3,16.970158457756042,-0.013743042945861594,13,-0.0005975236063418084,0.7378329764241758,0.7384305000305176,17.985165767405,-2.599433910509471,13,-0.11301886567432481,0.7819637290176087,0.8949825946919335,moe
