unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
FOODS_3_586_CA_3,141.84442901611328,47.00623321533204,13,0.05252093096685144,0.15848539554872992,0.21100632651558138,120.85405186041876,75.46291477362497,13,0.0843161058923184,0.13503246017923884,0.21934856607155723,moe
FOODS_3_587_CA_3,62.1249942779541,-12.82136726379395,13,-0.03571411494093023,0.1730501233369195,0.20876423827784973,88.96459682658005,-79.58401754756896,13,-0.22168250013250407,0.2478122474277996,0.4694947475603036,moe
FOODS_3_594_CA_3,2.925325989723205,2.6872564554214473,13,,,,3.1746372140642265,-3.1746372140642265,13,,,,tie
FOODS_3_628_CA_3,35.21448993682861,-15.52932071685791,13,-0.2875800132751465,0.6521201840153447,0.9397001972904911,30.640643907708405,-10.645557994030462,13,-0.19713996285241595,0.5674193316242298,0.7645592944766457,ets
FOODS_3_648_CA_3,20.41608202457428,2.7925306558609004,13,0.10740502522541925,0.7852339240220877,0.892638949247507,18.706945160126622,0.5602218918872761,13,0.021546995841818312,0.7194978907741009,0.7410448866159192,ets
FOODS_3_661_CA_3,31.45516586303711,0.5858955383300763,13,0.006167321456106067,0.33110700908460117,0.3372743305407072,28.878635530027836,5.189887111971595,13,0.054630390652332585,0.30398563715818777,0.3586160278105204,moe
FOODS_3_694_CA_3,47.85242938995361,-3.4669675827026385,13,-0.01635362067312565,0.22571900655638497,0.24207262722951062,51.47450103569357,-23.464629796546735,13,-0.11068221602144686,0.2428042501683659,0.3534864661898128,moe
FOODS_3_805_CA_3,14.465793669223785,2.2007189393043523,13,0.13754493370652202,0.9041121043264866,1.0416570380330086,15.191456523678742,-3.354302567050345,13,-0.20964391044064656,0.9494660327299214,1.1591099431705678,moe
FOODS_3_809_CA_3,22.96377158164978,-13.041281938552856,13,-0.40754006057977676,0.7176178619265556,1.1251579225063324,24.577557126606933,-14.24983146583326,13,-0.4453072333072894,0.7680486602064667,1.213355893513756,moe
HOBBIES_1_043_CA_3,51.57785081863403,38.93596887588501,13,0.5811338638191792,0.7698186689348363,1.3509525327540155,61.01373572907115,16.147976033849655,13,0.24101456766939786,0.9106527720756888,1.1516673397450867,ets
HOBBIES_1_055_CA_3,14.01636278629303,-2.662681221961975,13,-0.10650724887847901,0.5606545114517212,0.6671617603302002,15.0332214579227,0.4437610506804732,13,0.01775044202721893,0.601328858316908,0.619079300344127,ets
